name,region,is__cronicas,media__associated,is__featured,url
El Toro,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/el-toro/
Elche/Elx,Comunidad Valenciana,FALSE,informacion,TRUE,https://www.informacion.es/alicante/elche/
Elda,Comunidad Valenciana,FALSE,informacion,TRUE,https://www.informacion.es/alicante/elda/
Enguera,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/costera/enguera/
Estivella,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/morvedre/estivella/
Fanzara,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/fanzara/
Faura,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/morvedre/faura/
Figueroles,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/figueroles/
Finestrat,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/benidorm/finestrat/
Foios,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/foios/
Forcall,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/forcall/
Fuente la Reina,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/fuente-la-reina/
Gaibiel,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/gaibiel/
Gandia,Comunidad Valenciana,FALSE,levante-emv,TRUE,https://www.levante-emv.com/safor/gandia/
Gata de Gorgos,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/marina/gata/
Geldo,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/geldo/
Gilet,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/morvedre/gilet/
Godella,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/godella/
Guardamar del Segura,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/vega-baja/guardamar-del-segura/
Ibi,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/alcoy/ibi/
Jávez/Xàbia,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/marina-alta/xabia/
Jérica,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/jerica/
L'Alcora,Comunidad Valenciana,TRUE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/lalcora/
L'Alcúdia,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/ribera/l-alcudia/
L'Alcúdia de Crespins,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/costera/l-alcudia-de-crespins/
L’Alfàs del Pi,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/benidorm/l-alfas-del-pi/
L'Eliana,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/l-eliana/
L’Horta,Comunidad Valenciana,TRUE,levante-emv,FALSE,https://www.levante-emv.com/horta/
La Crónica de L'Alacantí,Comunidad Valenciana,TRUE,informacion,FALSE,https://www.informacion.es/la-cronica-de-alacanti/
La Font de la Figuera,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/costera/la-font-de-la-figuera/
La Jana,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-jana/
La Llosa,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-llosa/
La Llosa de Ranes,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/costera/la-llosa-de-ranes/
La Marina,Comunidad Valenciana,TRUE,levante-emv,FALSE,https://www.levante-emv.com/marina/
La Mata,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-mata/
La Nucia,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/benidorm/la-nucia/
La Pobla de Benifassa,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-pobla-de-benifassa/
La Pobla Tornesa,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-pobla-tornesa/
La Ribera,Comunidad Valenciana,TRUE,levante-emv,FALSE,https://www.levante-emv.com/ribera/
La Safor,Comunidad Valenciana,TRUE,levante-emv,FALSE,https://www.levante-emv.com/safor/
La Salzadella,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-salzadella/
La Serra d'en Galceran,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-serra-den-galceran/
La Todolella,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-todolella/
La Vall d'Uixó,Comunidad Valenciana,TRUE,elperiodicomediterraneo,TRUE,https://www.elperiodicomediterraneo.com/castello/la-vall-duixo/
La Vila Joiosa,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/benidorm/la-vila-joiosa/
La Vilavella,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-vilavella/
Les Alqueries,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/les-alqueries/
Les Coves de Vinroma,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/les-coves-de-vinroma/
Les Useres,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/les-useres/
Llíria,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/lliria/
Llucena,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/llucena/
Los Barrios de Alicante,Comunidad Valenciana,TRUE,informacion,FALSE,https://www.informacion.es/la-cronica-barrios-alicante/
Ludiente,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/ludiente/
Manises,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/manises/
Marina Alta,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/marina-alta/
Massamagrell,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/massamagrell/
Matet,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/matet/
Mislata,Comunidad Valenciana,FALSE,levante-emv,TRUE,https://www.levante-emv.com/horta/mislata/
Moixent,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/costera/moixent/
Moncada,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/moncada/
Moncofa,Comunidad Valenciana,TRUE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/moncofa/
Moncofa,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/castello/moncofa/
Monforte del Cid,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/elda/monforte-del-cid/
Monóvar,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/elda/monovar/
Montan,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/montan/
Montanejos,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/montanejos/
Montesa,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/costera/montesa/
Montserrat,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/ribera/montserrat/
Morella,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/morella/
Mutxamel,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/alacanti/mutxamel/
Nàquera,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/naquera/
Navajas,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/navajas/
Navarrés,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/costera/navarres/
Novelda,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/elda/novelda/
Nules,Comunidad Valenciana,TRUE,elperiodicomediterraneo,TRUE,https://www.elperiodicomediterraneo.com/castello/nules/
Olocau del Rey,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/olocau-del-rey/
Onda,Comunidad Valenciana,FALSE,elperiodicomediterraneo,TRUE,https://www.elperiodicomediterraneo.com/castello/onda/
Onda,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/castello/onda/
Ondara,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/marina-alta/ondara/
Ondara,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/marina/ondara/
Onil,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/alcoy/onil/
Ontinyent,Comunidad Valenciana,FALSE,levante-emv,TRUE,https://www.levante-emv.com/costera/ontinyent/
Orihuela,Comunidad Valenciana,FALSE,informacion,TRUE,https://www.informacion.es/vega-baja/orihuela/
Oropesa,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/oropesa/
Orpesa,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/castello/orpesa/
Paiporta,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/paiporta/
Palanques,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/palanques/
Paterna,Comunidad Valenciana,FALSE,levante-emv,TRUE,https://www.levante-emv.com/horta/paterna/
Pedralba,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/pedralba/
Pedreguer,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/marina/pedreguer/
Pego,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/marina/pego/
Peñíscola,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/penyiscola/
Peñíscola,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/castello/peniscola/
Petrer,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/elda/petrer/
Picanya,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/picanya/
Picassent,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/picassent/
Pilar De La Horadada,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/vega-baja/pilar-de-la-horadada/
Pinoso,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/elda/pinoso/
Portell,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/portell/
Puçol,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/pucol/
Quart de Poblet,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/quart-de-poblet/
Requena,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/requena/
Requena-Utiel,Comunidad Valenciana,TRUE,levante-emv,FALSE,https://www.levante-emv.com/comunitat-valenciana/requena-utiel/
Riba-Roja de Túria,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/riba-roja-de-turia/
Ribesalbes,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/ribesalbes/
Rocafort,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/rocafort/
Rojales,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/vega-baja/rojales/
Rossell,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/rossell/
Sagunt,Comunidad Valenciana,FALSE,levante-emv,TRUE,https://www.levante-emv.com/morvedre/sagunt/
San Antonio de Benagéber,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/san-antonio-de-benageber/
San Vicente del Raspeig,Comunidad Valenciana,FALSE,informacion,TRUE,https://www.informacion.es/alacanti/san-vicente-del-raspeig/
Sant Joan d’Alacant,Comunidad Valenciana,FALSE,informacion,TRUE,https://www.informacion.es/alacanti/sant-joan-d-alacant/
Sant Joan de Moro,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/sant-joan-de-moro/
Sant Mateu,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/sant-mateu/
Sant Rafael,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/sant-rafael/
Santa Magdalena,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/santa-magdalena/
Santa Pola,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/baix-vinalopo/santa-pola/
Sax,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/elda/sax/
Sedavi,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/sedavi/
Segorbe,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/segorbe/
Silla,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/silla/
Sollana,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/ribera/sollana/
Soneja,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/soneja/
Sorita,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/sorita/
Sueca,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/ribera/sueca/
Suera,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/suera/
Tales,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/tales/
Tavernes de la Valldigna,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/safor/tavernes-de-la-valldigna/
Teresa,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/teresa/
Teulada,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/marina-alta/teulada-moraira/
Teulada,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/marina/teulada/
Tírig,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/tirig/
Torás,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/toras/
Torreblanca,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/torreblanca/
Torreblanca,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/castello/torreblanca/
Torrent,Comunidad Valenciana,FALSE,levante-emv,TRUE,https://www.levante-emv.com/horta/torrent/
Torrevieja,Comunidad Valenciana,FALSE,informacion,TRUE,https://www.informacion.es/vega-baja/torrevieja/
Traiguera,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/traiguera/
Turís,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/ribera/turis/
Utiel,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/utiel/
València,Comunidad Valenciana,FALSE,levante-emv,TRUE,https://www.levante-emv.com/valencia/
Vall d'Alba,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/vall-dalba/
Vallat,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/vallat/
Vega Baja,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/vega-baja/
Vila-Real,Comunidad Valenciana,FALSE,elperiodicomediterraneo,TRUE,https://www.elperiodicomediterraneo.com/castello/vila-real/
Vilafamés,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/vilafames/
Vilafranca,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/vilafranca/
Vilamarxant,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/vilamarxant/
Villahermosa del Río,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/villahermosa-del-rio/
Villamalur,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/villamalur/
Villanueva de Viver,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/villanueva-de-viver/
Villar del Arzobispo,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/villar-del-arzobispo/
Villena,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/elda/villena/
Villores,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/villores/
Vinaròs,Comunidad Valenciana,FALSE,elperiodicomediterraneo,TRUE,https://www.elperiodicomediterraneo.com/castello/vinaros/
Vinaròs,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/castello/vinaros/
Vistabella del Maestrat,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/vistabella-del-maestrat/
Viver,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/viver/
Xàbia,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/marina/xabia/
Xàtiva,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/costera/xativa/
Xert,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/xert/
Xilxes,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/xilxes/
Xirivella,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/horta/xirivella/
Xixona,Comunidad Valenciana,FALSE,informacion,FALSE,https://www.informacion.es/alacanti/xixona/
Xodos,Comunidad Valenciana,FALSE,elperiodicomediterraneo,FALSE,https://www.elperiodicomediterraneo.com/castello/xodos/
Zarra,Comunidad Valenciana,FALSE,levante-emv,FALSE,https://www.levante-emv.com/comarcas/zarra/
Almaraz,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/almaraz/
Almendralejo,Extremadura,TRUE,lacronicabadajoz,FALSE,https://www.lacronicabadajoz.com/badajoz/almendralejo/
Arroyo de la Luz,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/arroyo-de-la-luz/
Badajoz,Extremadura,FALSE,elperiodicoextremadura,TRUE,https://www.elperiodicoextremadura.com/badajoz/
Badajoz,Extremadura,FALSE,lacronicabadajoz,FALSE,https://www.lacronicabadajoz.com/badajoz/
Cabezuela del Valle,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/cabezuela-del-valle/
Cáceres,Extremadura,FALSE,elperiodicoextremadura,TRUE,https://www.elperiodicoextremadura.com/caceres-local/
Campo de Arañuelo,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/extremadura/campo-de-aranuelo/
Casar de Cáceres,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/casar-de-caceres/
Coria,Extremadura,FALSE,elperiodicoextremadura,TRUE,https://www.elperiodicoextremadura.com/caceres/coria/
Cuacos de Yuste,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/cuacos-de-yuste/
Don Benito,Extremadura,FALSE,lacronicabadajoz,FALSE,https://www.lacronicabadajoz.com/tags/don-benito/
Extremadura,Extremadura,FALSE,elperiodicoextremadura,TRUE,https://www.elperiodicoextremadura.com/extremadura/
Garrovillas de Alconétar,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/garrovillas-de-alconetar/
Gata,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/gata/
Guadalupe,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/guadalupe/
Hervás,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/hervas/
Jaraíz de la Vera,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/jaraiz-de-la-vera/
Jarandilla de la Vera,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/jarandilla-de-la-vera/
Jerez de los Caballeros,Extremadura,FALSE,lacronicabadajoz,FALSE,https://www.lacronicabadajoz.com/tags/jerez-de-los-caballeros/
Jerte,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/jerte/
Logrosán,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/logrosan/
Malpartida de Cáceres,Extremadura,TRUE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/malpartida-de-caceres/
Mérida,Extremadura,FALSE,elperiodicoextremadura,TRUE,https://www.elperiodicoextremadura.com/merida/
Miajadas,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/miajadas/
Monesterio,Extremadura,FALSE,lacronicabadajoz,FALSE,https://www.lacronicabadajoz.com/tags/monesterio/
Monfragüe,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/extremadura/monfrague/
Montánchez,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/montanchez/
Moraleja,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/moraleja/
Navalmoral de la Mata,Extremadura,FALSE,elperiodicoextremadura,TRUE,https://www.elperiodicoextremadura.com/caceres/navalmoral-de-la-mata/
Pinofranqueado,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/pinofranqueado/
Piornal,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/piornal/
Plasencia,Extremadura,FALSE,elperiodicoextremadura,TRUE,https://www.elperiodicoextremadura.com/caceres/plasencia/
Talayuela,Extremadura,FALSE,elperiodicoextremadura,FALSE,https://www.elperiodicoextremadura.com/caceres/talayuela/
Trujillo,Extremadura,FALSE,elperiodicoextremadura,TRUE,https://www.elperiodicoextremadura.com/caceres/trujillo/
Villafranca de los Barros,Extremadura,TRUE,lacronicabadajoz,FALSE,https://www.lacronicabadajoz.com/badajoz/villafranca-de-los-barros/
Villanueva de la Serena,Extremadura,FALSE,lacronicabadajoz,FALSE,https://www.lacronicabadajoz.com/tags/villanueva-de-la-serena/
Zafra,Extremadura,FALSE,lacronicabadajoz,FALSE,https://www.lacronicabadajoz.com/tags/zafra/
A Cañiza,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/a-caniza/
A Coruña,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/coruna/a-coruna/
A Estrada,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/deza-tabeiros-montes/a-estrada/
A Guarda,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/comarcas/a-guarda/
A Illa de Arousa,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/a-illa-de-arousa/
A Lama,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/a-lama/
A Laracha,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/bergantinos/a-laracha/
A Laracha,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/a-laracha/
A Pobla do Caramiñal,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/barbanza/a-pobla-do-caraminal/
Abegondo,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/abegondo/
Agolada,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/deza-tabeiros-montes/agolada/
Allariz,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/ourense/allariz/
Ames,Galicia,FALSE,elcorreogallego,TRUE,https://www.elcorreogallego.es/compostela/ames/
Aranga,Galicia,FALSE,laopinioncoruna,FALSE,https://www.laopinioncoruna.es/galicia/gran-coruna/aranga/
Arbo,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/arbo/
Arteixo,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/arteixo/
Arzúa,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/ordes-arzua/arzua/
As Neves,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/comarcas/as-neves/
Baiona,Galicia,FALSE,farodevigo,TRUE,https://www.farodevigo.es/comarcas/baiona/
Barro,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/barro/
Bergondo,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/bergondo/
Betanzos,Galicia,FALSE,laopinioncoruna,TRUE,https://www.laopinioncoruna.es/galicia/gran-coruna/betanzos/
Boiro,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/barbanza/boiro/
Boqueixón,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/compostela/boqueixon/
Brión,Galicia,FALSE,elcorreogallego,TRUE,https://www.elcorreogallego.es/compostela/brion/
Bueu,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/o-morrazo/bueu/
Cabana de Bergantiños,Galicia,FALSE,elcorreogallego,FALSE,https://www.elcorreogallego.es/bergantinos/cabana-de-bergantinos/
Caldas de Reis,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/pontevedra/caldas-de-reis/
Cambados,Galicia,FALSE,farodevigo,FALSE,https://www.farodevigo.es/arousa/cambados/
